dcr_values,nndr_values,type,round
0.0009765625,1.0,Avatar,round_0
1.1048483,0.8775508999824524,Avatar,round_0
0.33578843,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.4271485,0.7860785126686096,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2318052,0.8218063116073608,Avatar,round_0
0.0009765625,0.003561809891834855,Avatar,round_0
0.0,1.0,Avatar,round_0
0.59225035,0.6307594776153564,Avatar,round_0
0.0,1.0,Avatar,round_0
1.5761925,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2064077,0.806198239326477,Avatar,round_0
0.5743649,0.36856982111930847,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.01196,0.8193063735961914,Avatar,round_0
0.3265138,0.9723753929138184,Avatar,round_0
0.907369,0.7649127840995789,Avatar,round_0
0.00119604,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.2741759,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.6364521,0.4103657007217407,Avatar,round_0
0.97060436,0.8953861594200134,Avatar,round_0
0.90386015,0.7167547941207886,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.65263534,0.7329156994819641,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.7534603,0.7965908050537109,Avatar,round_0
0.33246467,1.0,Avatar,round_0
0.8482658,0.628905713558197,Avatar,round_0
1.3814311,0.795091986656189,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.325249,0.8986034989356995,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2968022,0.9551823735237122,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.0810313,0.9185894131660461,Avatar,round_0
0.88647133,0.5099941492080688,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35078174,0.9824861884117126,Avatar,round_0
1.0664563,0.9358820915222168,Avatar,round_0
1.094646,0.5749295949935913,Avatar,round_0
1.2228286,0.9646642208099365,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.927905,0.8496813774108887,Avatar,round_0
0.35078174,0.9824861884117126,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.35078174,0.9824824929237366,Avatar,round_0
1.2522662,0.9467212557792664,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
1.163693,0.8680337071418762,Avatar,round_0
1.2965072,0.6873778700828552,Avatar,round_0
0.9377029,0.7256446480751038,Avatar,round_0
0.8340267,0.735711932182312,Avatar,round_0
1.5451132,0.6479336023330688,Avatar,round_0
1.0632842,0.7956051230430603,Avatar,round_0
1.088328,0.9052441716194153,Avatar,round_0
0.0,1.0,Avatar,round_0
0.43350247,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.91695213,0.5380091071128845,Avatar,round_0
0.0009765625,0.0027839280664920807,Avatar,round_0
0.95038646,0.9136921167373657,Avatar,round_0
0.86855614,0.8716975450515747,Avatar,round_0
1.5084398,0.9849000573158264,Avatar,round_0
1.2941453,0.7678918838500977,Avatar,round_0
0.8587311,0.8230835199356079,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.3831067,0.8290305137634277,Avatar,round_0
1.1378927,0.9102264046669006,Avatar,round_0
2.1115847,0.9541624784469604,Avatar,round_0
1.064617,0.9328617453575134,Avatar,round_0
1.2746187,0.9579892754554749,Avatar,round_0
0.9307937,0.48949405550956726,Avatar,round_0
1.5196618,0.8152210116386414,Avatar,round_0
0.9164512,0.7746337652206421,Avatar,round_0
1.0841361,0.8772689700126648,Avatar,round_0
0.4792286,0.4395139217376709,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
1.8243029,0.9419052600860596,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
1.306815,0.9790827035903931,Avatar,round_0
0.9431875,0.48324117064476013,Avatar,round_0
1.0528303,0.5056653022766113,Avatar,round_0
0.0,1.0,Avatar,round_0
0.45016193,0.6577407717704773,Avatar,round_0
0.83595806,0.4429855942726135,Avatar,round_0
0.0,1.0,Avatar,round_0
0.6049346,0.5415966510772705,Avatar,round_0
0.8335726,0.4765583276748657,Avatar,round_0
0.6253903,0.9198265671730042,Avatar,round_0
0.0009765625,0.002908261027187109,Avatar,round_0
0.96026987,0.8935489058494568,Avatar,round_0
0.6381984,0.43003708124160767,Avatar,round_0
0.0,1.0,Avatar,round_0
1.034784,0.6679467558860779,Avatar,round_0
0.0,1.0,Avatar,round_0
0.33245894,0.3008788228034973,Avatar,round_0
1.4326601,0.8585087060928345,Avatar,round_0
0.0,1.0,Avatar,round_0
1.015085,0.5776351094245911,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.5751975,0.8749078512191772,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.0633281,0.9749570488929749,Avatar,round_0
1.2588978,0.9840326309204102,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.1727469,0.9413609504699707,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
1.4002749,0.9068969488143921,Avatar,round_0
1.1667523,0.8101456165313721,Avatar,round_0
0.0,1.0,Avatar,round_0
0.33578986,0.7408960461616516,Avatar,round_0
0.5296985,0.4230145812034607,Avatar,round_0
1.1873547,0.9494834542274475,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.9234151,0.9636712074279785,Avatar,round_0
1.2791157,0.9858156442642212,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.1515423,0.6256411075592041,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.86375946,0.5825850963592529,Avatar,round_0
1.2929518,0.9002886414527893,Avatar,round_0
0.35078174,0.9824824929237366,Avatar,round_0
1.2901914,0.9732958674430847,Avatar,round_0
0.8165032,0.5773984789848328,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2944435,0.8650155663490295,Avatar,round_0
1.6291732,0.9126858115196228,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.0034274,0.9599457383155823,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.57311285,0.9794111847877502,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.94934434,0.8776383996009827,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.8096846,0.5810303092002869,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35078037,1.0,Avatar,round_0
0.6334888,0.863114595413208,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.9910219,0.8488588333129883,Avatar,round_0
0.33578986,0.7408960461616516,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
1.1316434,1.0,Avatar,round_0
1.0631989,0.9575451016426086,Avatar,round_0
0.60493493,1.0,Avatar,round_0
1.3081053,0.9232645034790039,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.8654296,0.9891178607940674,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,0.002908261027187109,Avatar,round_0
0.4683653,0.2642207145690918,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.5392363,0.8449358344078064,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2591977,0.9911081790924072,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.80240166,0.9340656995773315,Avatar,round_0
0.0,1.0,Avatar,round_0
1.1321136,0.9715465903282166,Avatar,round_0
0.93651694,0.9211356043815613,Avatar,round_0
1.0151488,0.6768632531166077,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.0612427,0.9632720351219177,Avatar,round_0
1.1698282,0.7670971155166626,Avatar,round_0
0.9874018,0.6377773880958557,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35703477,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.86939406,0.8279294967651367,Avatar,round_0
0.35078174,0.8565148115158081,Avatar,round_0
0.47253165,1.0,Avatar,round_0
1.6230692,0.8655260801315308,Avatar,round_0
0.7024411,0.4547906219959259,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.6977881,0.9762586951255798,Avatar,round_0
0.99313235,0.7443214058876038,Avatar,round_0
0.0,1.0,Avatar,round_0
1.7693186,0.9822553396224976,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.0948114,0.9132546186447144,Avatar,round_0
1.2529125,0.9429830312728882,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.8685556,0.679783821105957,Avatar,round_0
0.3265138,0.9723753929138184,Avatar,round_0
0.0,1.0,Avatar,round_0
0.8889873,0.6746169328689575,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35703745,0.8717895746231079,Avatar,round_0
1.1384687,0.9925333857536316,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35078174,0.9824861884117126,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.9386712,0.6129922866821289,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.4838239,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.00119604,1.0,Avatar,round_0
1.3805057,0.8417487740516663,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.143952,0.9873494505882263,Avatar,round_0
0.8564581,0.7432987689971924,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.99852264,0.6449889540672302,Avatar,round_0
1.3799647,0.9899356961250305,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.721145,0.9856446385383606,Avatar,round_0
0.0,1.0,Avatar,round_0
1.2389711,0.9777881503105164,Avatar,round_0
0.94921774,0.5046627521514893,Avatar,round_0
0.99316645,0.9783474206924438,Avatar,round_0
0.67989933,0.7688007950782776,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35078174,0.9824861884117126,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.67989933,0.44212543964385986,Avatar,round_0
1.014263,0.9893332123756409,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.918164,0.8548237085342407,Avatar,round_0
0.7024411,0.44787511229515076,Avatar,round_0
1.1847566,0.8207162618637085,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,0.0027839280664920807,Avatar,round_0
1.2895381,0.8405380249023438,Avatar,round_0
0.4452172,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,0.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.1804116,0.8596151471138,Avatar,round_0
0.3265145,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.9614296,0.39584624767303467,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.8050594,0.7676345109939575,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.3265138,0.9723753929138184,Avatar,round_0
0.0,1.0,Avatar,round_0
1.019926,0.9498462677001953,Avatar,round_0
0.81575185,0.5399149656295776,Avatar,round_0
0.33578986,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0009765625,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
1.6643697,0.9225302338600159,Avatar,round_0
0.0009765625,0.0027839280664920807,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.35078582,0.9824939370155334,Avatar,round_0
0.8284416,0.5987793207168579,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.0,1.0,Avatar,round_0
0.48330078,0.28738778829574585,Avatar,round_0
1.0731467,0.633177638053894,Avatar,round_0
1.1304225,0.8880139589309692,Avatar,round_0
1.677192,0.9295240640640259,Synthpop,round_0
1.6445442,0.9285982251167297,Synthpop,round_0
0.0,0.0,Synthpop,round_0
0.0,1.0,Synthpop,round_0
0.0,1.0,Synthpop,round_0
0.0,1.0,Synthpop,round_0
1.0938799,0.7361325621604919,Synthpop,round_0
0.0,1.0,Synthpop,round_0
0.0,0.0,Synthpop,round_0
0.0009765625,1.0,Synthpop,round_0
