acc,sens,spec,ppv,npv,auc,test_type,k,iter_k
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9916457811194653,original,64,6
0.9853658536585366,98.46153846153847,98.66666666666667,99.2248062015504,97.36842105263158,0.9969400244798041,avatar,64,7
0.9658536585365853,99.21875,92.20779220779221,95.48872180451127,98.61111111111111,0.9890350877192983,original,64,7
0.9804878048780488,100.0,94.8051948051948,96.96969696969697,100.0,0.9895184723951848,avatar,64,8
0.9609756097560975,97.70992366412213,93.24324324324324,96.2406015037594,95.83333333333334,0.9886173767752715,original,64,8
0.975609756097561,99.2248062015504,94.73684210526315,96.96969696969697,98.63013698630137,0.9799709422997094,avatar,64,9
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9859022556390977,original,64,9
0.9707317073170731,98.44961240310077,94.73684210526315,96.94656488549617,97.2972972972973,0.9978337115741696,avatar,64,10
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9886173767752715,original,64,10
0.9804878048780488,100.0,94.8051948051948,96.96969696969697,100.0,0.9882731423827313,avatar,94,1
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.989766081871345,original,94,1
0.9658536585365853,98.44961240310077,93.42105263157895,96.21212121212122,97.26027397260275,0.9923204649232047,avatar,94,2
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9896616541353384,original,94,2
0.9951219512195122,99.21875,100.0,100.0,98.71794871794873,0.999798102160307,avatar,94,3
0.9560975609756097,96.96969696969697,93.15068493150685,96.2406015037594,94.44444444444444,0.9854845446950711,original,94,3
0.9658536585365853,96.21212121212122,97.26027397260275,98.44961240310077,93.42105263157895,0.9930640554875562,avatar,94,4
0.9658536585365853,97.72727272727273,94.52054794520548,96.99248120300751,95.83333333333334,0.9936299081035923,original,94,4
0.9853658536585366,100.0,96.15384615384616,97.6923076923077,100.0,0.9801538461538462,avatar,94,5
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9874686716791979,original,94,5
0.9902439024390244,100.0,97.43589743589743,98.44961240310077,100.0,1.0,avatar,94,6
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9891395154553049,original,94,6
0.9853658536585366,100.0,96.1038961038961,97.70992366412213,100.0,0.9924695688054467,avatar,94,7
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9890350877192983,original,94,7
0.975609756097561,99.21875,94.8051948051948,96.94656488549617,98.64864864864865,0.9854549205694244,avatar,94,8
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9794277360066833,original,94,8
0.9902439024390244,100.0,97.43589743589743,98.44961240310077,100.0,0.9934720522235823,avatar,94,9
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9851712614870509,original,94,9
0.9658536585365853,96.99248120300751,95.83333333333334,97.72727272727273,94.52054794520548,0.9959007887090079,avatar,94,10
0.9463414634146341,96.21212121212122,91.78082191780823,95.48872180451127,93.05555555555556,0.9883040935672515,original,94,10
0.9804878048780488,99.21259842519686,96.15384615384616,97.67441860465115,98.68421052631578,0.9913300693594451,avatar,124,1
0.9512195121951219,99.2,88.75,93.23308270676691,98.61111111111111,0.9782790309106099,original,124,1
0.975609756097561,99.21259842519686,94.87179487179486,96.92307692307692,98.66666666666667,0.976923076923077,avatar,124,2
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9760860484544693,original,124,2
0.975609756097561,97.70992366412213,97.2972972972973,98.46153846153847,96.0,0.9908717948717949,avatar,124,3
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9864243943191312,original,124,3
0.9609756097560975,100.0,89.87341772151899,94.02985074626866,100.0,0.9758250998528485,avatar,124,4
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9817251461988304,original,124,4
0.9902439024390244,100.0,97.40259740259741,98.46153846153847,100.0,0.994051282051282,avatar,124,5
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9718045112781954,original,124,5
0.9560975609756097,99.23076923076923,89.33333333333333,94.16058394160584,98.52941176470588,0.9856161442679261,avatar,124,6
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9944653299916458,original,124,6
0.9853658536585366,98.44961240310077,98.68421052631578,99.21875,97.40259740259741,0.9976663961038961,avatar,124,7
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9885651629072683,original,124,7
0.9804878048780488,100.0,94.8051948051948,96.96969696969697,100.0,0.997716894977169,avatar,124,8
0.9512195121951219,96.2406015037594,93.05555555555556,96.2406015037594,93.05555555555556,0.9942564745196324,original,124,8
0.975609756097561,98.46153846153847,96.0,97.70992366412213,97.2972972972973,0.9913348462966783,avatar,124,9
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9884085213032581,original,124,9
0.9707317073170731,99.24242424242425,93.15068493150685,96.32352941176471,98.55072463768117,0.9907289002557544,avatar,124,10
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9864243943191312,original,124,10
0.9804878048780488,99.23076923076923,96.0,97.72727272727273,98.63013698630137,0.994914902449149,avatar,154,1
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9908103592314119,original,154,1
0.9463414634146341,96.94656488549617,90.54054054054053,94.77611940298507,94.36619718309859,0.9751418961530376,avatar,154,2
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9881996658312447,original,154,2
0.9365853658536586,97.61904761904762,87.34177215189874,92.4812030075188,95.83333333333334,0.9771303258145363,avatar,154,3
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9879908103592314,original,154,3
0.9707317073170731,99.23076923076923,93.33333333333333,96.26865671641791,98.59154929577466,0.9900147151566113,avatar,154,4
0.9512195121951219,99.2,88.75,93.23308270676691,98.61111111111111,0.9791144527986633,original,154,4
0.9902439024390244,99.2248062015504,98.68421052631578,99.2248062015504,98.68421052631578,0.997858017135863,avatar,154,5
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9907059314954052,original,154,5
0.9658536585365853,100.0,90.78947368421053,94.85294117647058,100.0,0.9828431372549019,avatar,154,6
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9925856307435255,original,154,6
0.9707317073170731,98.46153846153847,94.66666666666667,96.96969696969697,97.26027397260275,0.9980282274802823,avatar,154,7
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9934210526315789,original,154,7
0.975609756097561,99.23076923076923,94.66666666666667,96.99248120300751,98.61111111111111,0.9867376775271511,avatar,154,8
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9859022556390977,original,154,8
0.975609756097561,99.21259842519686,94.87179487179486,96.92307692307692,98.66666666666667,0.9904615384615385,avatar,154,9
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9886173767752715,original,154,9
0.9804878048780488,100.0,94.87179487179486,96.94656488549617,100.0,0.9859707035279555,avatar,154,10
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9893483709273183,original,154,10
0.9658536585365853,98.4375,93.5064935064935,96.18320610687023,97.2972972972973,0.9882917268413451,avatar,184,1
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9840225563909775,original,184,1
0.975609756097561,99.23076923076923,94.66666666666667,96.99248120300751,98.61111111111111,0.9892439431913116,avatar,184,2
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9898705096073518,original,184,2
0.9414634146341463,100.0,85.0,91.24087591240875,100.0,0.9571704594246458,avatar,184,3
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9867376775271511,original,184,3
0.9024390243902439,97.58064516129032,79.01234567901234,87.68115942028986,95.52238805970148,0.9558728098637248,avatar,184,4
0.9658536585365853,99.21875,92.20779220779221,95.48872180451127,98.61111111111111,0.9835004177109441,original,184,4
0.9658536585365853,97.70992366412213,94.5945945945946,96.96969696969697,95.8904109589041,0.9939809049398091,avatar,184,5
0.9560975609756097,96.96969696969697,93.15068493150685,96.2406015037594,94.44444444444444,0.993734335839599,original,184,5
0.9804878048780488,99.23664122137404,95.94594594594594,97.74436090225564,98.61111111111111,0.9891395154553049,avatar,184,6
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9845446950710108,original,184,6
0.9853658536585366,99.2248062015504,97.36842105263158,98.46153846153847,98.66666666666667,0.9946666666666667,avatar,184,7
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9857978279030911,original,184,7
0.9658536585365853,97.70992366412213,94.5945945945946,96.96969696969697,95.8904109589041,0.9942922374429224,avatar,184,8
0.9609756097560975,97.70992366412213,93.24324324324324,96.2406015037594,95.83333333333334,0.9900793650793651,original,184,8
0.9560975609756097,100.0,88.31168831168831,93.43065693430657,100.0,0.9739158437097466,avatar,184,9
0.9365853658536586,97.61904761904762,87.34177215189874,92.4812030075188,95.83333333333334,0.9694026733500418,original,184,9
0.975609756097561,99.21875,94.8051948051948,96.94656488549617,98.64864864864865,0.9824633794099442,avatar,184,10
0.9609756097560975,97.70992366412213,93.24324324324324,96.2406015037594,95.83333333333334,0.9843358395989975,original,184,10
0.9609756097560975,97.74436090225564,93.05555555555556,96.29629629629629,95.71428571428572,0.9847619047619047,avatar,214,1
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9875730994152047,original,214,1
0.9658536585365853,98.46153846153847,93.33333333333333,96.2406015037594,97.22222222222221,0.9638680033416877,avatar,214,2
0.9658536585365853,98.46153846153847,93.33333333333333,96.2406015037594,97.22222222222221,0.9736842105263158,original,214,2
0.9658536585365853,97.70992366412213,94.5945945945946,96.96969696969697,95.8904109589041,0.9876504773765047,avatar,214,3
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9941520467836257,original,214,3
0.9170731707317074,98.46153846153847,80.0,89.5104895104895,96.7741935483871,0.9535303406271148,avatar,214,4
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9867376775271512,original,214,4
0.9463414634146341,97.6923076923077,89.33333333333333,94.07407407407408,95.71428571428572,0.9835978835978836,avatar,214,5
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9837092731829574,original,214,5
0.9512195121951219,98.46153846153847,89.33333333333333,94.11764705882352,97.10144927536231,0.9749040920716112,avatar,214,6
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9843358395989975,original,214,6
0.9463414634146341,99.23076923076923,86.66666666666667,92.80575539568345,98.48484848484848,0.9717680401133639,avatar,214,7
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9850668337510443,original,214,7
0.9658536585365853,98.46153846153847,93.33333333333333,96.2406015037594,97.22222222222221,0.9890350877192982,avatar,214,8
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9886173767752715,original,214,8
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9759816207184628,avatar,214,9
0.9560975609756097,98.4375,90.9090909090909,94.73684210526315,97.22222222222221,0.9779657477025898,original,214,9
0.9414634146341463,99.21875,85.71428571428571,92.02898550724638,98.50746268656717,0.9703655634869132,avatar,214,10
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9861111111111112,original,214,10
0.9658536585365853,99.21875,92.20779220779221,95.48872180451127,98.61111111111111,0.9860066833751044,avatar,244,1
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9843358395989975,original,244,1
0.9317073170731708,99.23664122137404,82.43243243243244,90.9090909090909,98.38709677419355,0.9614256711030905,avatar,244,2
0.9609756097560975,96.99248120300751,94.44444444444444,96.99248120300751,94.44444444444444,0.9887218045112782,original,244,2
0.926829268292683,99.2248062015504,81.57894736842105,90.14084507042254,98.4126984126984,0.9598703331097697,avatar,244,3
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9825605680868839,original,244,3
0.926829268292683,93.66197183098592,90.47619047619048,95.68345323741008,86.36363636363636,0.9799433180728145,avatar,244,4
0.9560975609756097,96.96969696969697,93.15068493150685,96.2406015037594,94.44444444444444,0.9928989139515455,original,244,4
0.9365853658536586,96.26865671641791,88.73239436619718,94.16058394160584,92.64705882352942,0.9670459424645771,avatar,244,5
0.9658536585365853,97.72727272727273,94.52054794520548,96.99248120300751,95.83333333333334,0.9901837928153718,original,244,5
0.9414634146341463,97.01492537313433,88.73239436619718,94.20289855072464,94.02985074626866,0.9837767683322518,avatar,244,6
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9879908103592314,original,244,6
0.9658536585365853,99.25373134328358,91.54929577464789,95.68345323741008,98.48484848484848,0.9857205144974929,avatar,244,7
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9939431913116124,original,244,7
0.9609756097560975,98.49624060150376,91.66666666666666,95.62043795620438,97.05882352941177,0.9763847144697294,avatar,244,8
0.9512195121951219,96.94656488549617,91.8918918918919,95.48872180451127,94.44444444444444,0.994360902255639,original,244,8
0.9560975609756097,100.0,87.83783783783784,93.57142857142857,100.0,0.9738461538461538,avatar,244,9
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9774436090225563,original,244,9
0.9219512195121952,97.6923076923077,82.66666666666667,90.71428571428571,95.38461538461539,0.9635164835164836,avatar,244,10
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9637635756056809,original,244,10
0.926829268292683,98.48484848484848,82.1917808219178,90.9090909090909,96.7741935483871,0.9701669298443492,avatar,274,1
0.9512195121951219,99.2,88.75,93.23308270676691,98.61111111111111,0.9912280701754387,original,274,1
0.9219512195121952,96.42857142857143,83.07692307692308,92.46575342465754,91.52542372881356,0.9729510099837474,avatar,274,2
0.9512195121951219,96.2406015037594,93.05555555555556,96.2406015037594,93.05555555555556,0.9942564745196324,original,274,2
0.9317073170731708,98.44961240310077,84.21052631578947,91.36690647482014,96.96969696969697,0.9768912143012862,avatar,274,3
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9890350877192982,original,274,3
0.9170731707317074,96.26865671641791,83.09859154929578,91.48936170212765,92.1875,0.9448692375886525,avatar,274,4
0.9317073170731708,96.12403100775194,88.1578947368421,93.23308270676691,93.05555555555556,0.9719089390142023,original,274,4
0.9414634146341463,96.32352941176471,89.85507246376811,94.92753623188406,92.53731343283582,0.9706900281202683,avatar,274,5
0.9463414634146341,96.92307692307692,90.66666666666666,94.73684210526315,94.44444444444444,0.9806808688387635,original,274,5
0.926829268292683,97.82608695652173,82.08955223880598,91.83673469387756,94.82758620689656,0.9535538353272344,avatar,274,6
0.9609756097560975,96.99248120300751,94.44444444444444,96.99248120300751,94.44444444444444,0.9909147869674185,original,274,6
0.9121951219512195,94.92753623188406,83.5820895522388,92.25352112676056,88.88888888888889,0.9586407332886205,avatar,274,7
0.9560975609756097,96.96969696969697,93.15068493150685,96.2406015037594,94.44444444444444,0.9865288220551378,original,274,7
0.9365853658536586,95.52238805970148,90.14084507042254,94.81481481481482,91.42857142857143,0.9812698412698412,avatar,274,8
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9938387635756056,original,274,8
0.9170731707317074,96.99248120300751,81.94444444444444,90.84507042253522,93.65079365079364,0.9451151352559802,avatar,274,9
0.9463414634146341,96.21212121212122,91.78082191780823,95.48872180451127,93.05555555555556,0.9893483709273183,original,274,9
0.9365853658536586,96.37681159420289,88.05970149253731,94.32624113475178,92.1875,0.982491134751773,avatar,274,10
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9944653299916458,original,274,10
0.9073170731707317,94.16058394160584,83.82352941176471,92.14285714285714,87.6923076923077,0.9596153846153845,avatar,304,1
0.9658536585365853,99.21875,92.20779220779221,95.48872180451127,98.61111111111111,0.9833959899749373,original,304,1
0.9414634146341463,97.1830985915493,87.3015873015873,94.52054794520548,93.22033898305084,0.972370559554214,avatar,304,2
0.9512195121951219,96.94656488549617,91.8918918918919,95.48872180451127,94.44444444444444,0.991436925647452,original,304,2
0.926829268292683,97.05882352941177,84.05797101449275,92.3076923076923,93.54838709677419,0.9818971351229415,avatar,304,3
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9941520467836257,original,304,3
0.9219512195121952,95.07042253521126,85.71428571428571,93.75,88.52459016393442,0.975068306010929,avatar,304,4
0.9463414634146341,98.4126984126984,88.60759493670885,93.23308270676691,97.22222222222221,0.9820384294068505,original,304,4
0.8926829268292683,94.11764705882352,79.71014492753623,90.14084507042254,87.3015873015873,0.9760786943885535,avatar,304,5
0.9512195121951219,96.94656488549617,91.8918918918919,95.48872180451127,94.44444444444444,0.9944653299916458,original,304,5
0.9365853658536586,99.24812030075188,83.33333333333334,91.66666666666666,98.36065573770492,0.9749544626593807,avatar,304,6
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9850668337510443,original,304,6
0.9317073170731708,97.8102189781022,83.82352941176471,92.41379310344827,95.0,0.9605747126436781,avatar,304,7
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9863199665831245,original,304,7
0.9024390243902439,93.57142857142857,83.07692307692308,92.25352112676056,85.71428571428571,0.9738430583501007,avatar,304,8
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.993734335839599,original,304,8
0.8829268292682927,93.61702127659575,76.5625,89.79591836734694,84.48275862068965,0.9281022753929158,avatar,304,9
0.9414634146341463,98.4,87.5,92.4812030075188,97.22222222222221,0.9636591478696741,original,304,9
0.9121951219512195,97.82608695652173,77.61194029850746,90.0,94.54545454545455,0.9576969696969697,avatar,304,10
0.9560975609756097,97.6923076923077,92.0,95.48872180451127,95.83333333333334,0.9898705096073517,original,304,10
0.9121951219512195,93.83561643835617,84.7457627118644,93.83561643835617,84.7457627118644,0.9587880195031344,avatar,334,1
0.9609756097560975,96.99248120300751,94.44444444444444,96.99248120300751,94.44444444444444,0.9938387635756057,original,334,1
0.8780487804878049,95.33333333333334,67.27272727272727,88.81987577639751,84.0909090909091,0.8976566911349521,avatar,334,2
0.9073170731707317,90.71428571428571,90.76923076923077,95.48872180451127,81.94444444444444,0.970342522974102,original,334,2
0.9073170731707317,95.74468085106383,79.6875,91.21621621621621,89.47368421052632,0.9529397818871503,avatar,334,3
0.9512195121951219,98.4251968503937,89.74358974358975,93.98496240601504,97.22222222222221,0.9824561403508772,original,334,3
0.926829268292683,97.77777777777777,82.85714285714286,91.66666666666666,95.08196721311475,0.973816029143898,avatar,334,4
0.9512195121951219,97.67441860465115,90.78947368421053,94.73684210526315,95.83333333333334,0.9892439431913116,original,334,4
0.8829268292682927,90.66666666666666,81.81818181818183,93.15068493150685,76.27118644067797,0.9095658230787091,avatar,334,5
0.9512195121951219,96.94656488549617,91.8918918918919,95.48872180451127,94.44444444444444,0.9797410192147035,original,334,5
0.9219512195121952,93.79310344827586,88.33333333333333,95.1048951048951,85.48387096774194,0.9705053011504624,avatar,334,6
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9944653299916457,original,334,6
0.9219512195121952,94.48275862068965,86.66666666666667,94.48275862068965,86.66666666666667,0.9773563218390804,avatar,334,7
0.9560975609756097,96.96969696969697,93.15068493150685,96.2406015037594,94.44444444444444,0.9940476190476191,original,334,7
0.9170731707317074,95.94594594594594,80.7017543859649,92.81045751633987,88.46153846153845,0.9753016591251886,avatar,334,8
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.986111111111111,original,334,8
0.8878048780487805,98.48484848484848,71.23287671232876,86.09271523178808,96.29629629629629,0.9551753740495463,avatar,334,9
0.9560975609756097,99.20634920634922,89.87341772151899,93.98496240601504,98.61111111111111,0.9817251461988304,original,334,9
0.9073170731707317,95.0354609929078,81.25,91.78082191780823,88.13559322033898,0.9557696772695612,avatar,334,10
0.9609756097560975,99.21259842519686,91.02564102564102,94.73684210526315,98.61111111111111,0.9832915622389307,original,334,10
0.9414634146341463,98.02631578947368,83.01886792452831,94.30379746835443,93.61702127659575,0.9769054672771343,avatar,364,1
0.9560975609756097,95.58823529411765,95.65217391304348,97.74436090225564,91.66666666666666,0.9947786131996658,original,364,1
0.8780487804878049,95.1048951048951,70.96774193548387,88.31168831168831,86.27450980392157,0.9431499872676343,avatar,364,2
0.9512195121951219,96.94656488549617,91.8918918918919,95.48872180451127,94.44444444444444,0.9895572263993316,original,364,2
0.8975609756097561,94.4055944055944,79.03225806451613,91.21621621621621,85.96491228070175,0.9437529634898055,avatar,364,3
0.9609756097560975,98.44961240310077,92.10526315789474,95.48872180451127,97.22222222222221,0.9908103592314119,original,364,3
0.8878048780487805,93.83561643835617,76.27118644067797,90.72847682119205,83.33333333333334,0.9448736816286485,avatar,364,4
0.9560975609756097,96.26865671641791,94.36619718309859,96.99248120300751,93.05555555555556,0.9949874686716792,original,364,4
0.9170731707317074,94.70198675496688,83.33333333333334,94.07894736842105,84.90566037735849,0.9624503475670309,avatar,364,5
0.9609756097560975,96.99248120300751,94.44444444444444,96.99248120300751,94.44444444444444,0.9906015037593985,original,364,5
0.9121951219512195,94.83870967741936,80.0,93.63057324840764,83.33333333333334,0.9613853503184713,avatar,364,6
0.9609756097560975,94.96402877697841,98.48484848484848,99.24812030075188,90.27777777777779,0.9885129490392648,original,364,6
0.8731707317073171,93.91891891891892,70.17543859649122,89.1025641025641,81.63265306122449,0.9305991627420199,avatar,364,7
